exato,match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero,match_match,match_sku,match_titulo,match_departamento,match_categoria,match_preco,match_preco_oferta,match_meta_fabricante,match_cor,match_meta_tamanho,match_mpn,match_gtin,match_meta_peso,match_meta_volume,match_meta_genero
S,89881,132-1670-809,"Top Adidas Forma Workout - Cor: Roxo+Cinza","Fitness e Musculação",Tops,0,0,,Roxo,NULL,,,0,0,NULL,89881,80361618,"Top Adidas Forma Workout - Cor: Roxo",Vestuario,Training,59.9,56.91,,Roxo,NULL,,,0,0,NULL
S,89913,010-0041-006-01,"Transmissor Polar Coded - T31 c/ Elástico",Running,Monitores,0,0,,Preto,NULL,,,0,0,NULL,89913,82503802,"Transmissor com Elástico Polar T31 Codec - Cor: Preto","Instrumento precisao","Cine e Foto",0,0,,Preto,NULL,,,0,0,NULL
S,89915,010-0025-006-01,"Sensor de Velocidade Polar Wind",Running,Monitores,219.9,219.9,,Preto,NULL,,,0,0,NULL,89915,80231202,"Transmissor de Velocidades Polar Wind com Bike Mount - Cor: Preto","Instrumento precisao","Running Performance",209.9,199.41,,Preto,NULL,,,0,0,NULL
N,90061,149-0319-810,"Short Mizuno Paradox - Cor: Verde escuro",Running,Shorts,0,0,,"CINZA ESC/VERDE",NULL,,,0,0,NULL,178780,826888TP,"Top Mizuno Paradox - Feminino - Cor: Azul/Verde Cla",Vestuario,"Running Performance",79.9,75.91,,"Azul/Verde Cla",NULL,,,0,0,NULL
N,90077,972-0011-201-01,"Bola Mikasa VX 20 - Oficial do Vôlei de Praia",Volei,BOLAS,0,0,Mikasa,AMARELO/AZUL,NULL,,,0,0,NULL,82382,82375638,"Bola de Vôlei de Praia Penalty Training - Cor: Branco/Laranja",Acessorios,Vôlei,94.9,90.16,,Branco/Laranja,NULL,,,0,0,NULL
S,90109,149-0195-112,"Calção Mizuno Morelia - Cor: Branco+prata",Futebol,Uniformes,39.99,39.99,,Branco,NULL,,,0,0,NULL,90109,82508101,"Calção Mizuno Morelia 4130699 - Masculino - Cor: Branco",Vestuario,Futebol,49.9,47.41,,Branco,NULL,,,0,0,NULL
S,90110,149-0195-038,"Calção Mizuno Morelia - Cor: Preto+Prata",Futebol,Uniformes,39.99,39.99,,Preto,NULL,,,0,0,NULL,90110,82508102,"Calção Mizuno Morelia 4130699 - Masculino - Cor: Preto",Vestuario,Futebol,49.9,47.41,,Preto,NULL,,,0,0,NULL
N,90112,149-0175-012,"Calça Corsário Mizuno Delphi - Cor: Marinho","Fitness e Musculação",Calças,0,0,,"Azul escuro",NULL,,,0,0,NULL,90113,81556002,"Calça Corsário Mizuno Delphi - Feminina - Cor: Preto",Vestuario,Training,119.9,113.91,,Preto,NULL,,,0,0,NULL
S,90113,149-0175-006,"Calça Corsário Mizuno Delphi - Cor: Preto","Fitness e Musculação",Calças,0,0,,Preto,NULL,,,0,0,NULL,90113,81556002,"Calça Corsário Mizuno Delphi - Feminina - Cor: Preto",Vestuario,Training,119.9,113.91,,Preto,NULL,,,0,0,NULL
S,90122,149-0297-310,"Calça Legging Mizuno Run Paradox - Cor: Azul Royal",Running,Calças,139.99,139.99,,Azul/Preto,NULL,,,0,0,NULL,90122,8268973X,"Calça Legging Mizuno Paradox 4131413 - Feminina - Cor: Azul/Preto",Vestuario,"Running Performance",99.9,94.91,,Azul/Preto,NULL,,,0,0,NULL
S,90124,149-0295-069,"Calça Legging Mizuno Pro Runner Copa - Cor: Grafite+Verde Limão",Running,Calças,129.9,129.9,,"Verde Claro/Preto",NULL,,,0,0,NULL,90124,826942QK,"Calça Legging Mizuno Prorunner Copa - Feminina - Cor: Verde Claro/Preto",Vestuario,"Running Performance",99.9,94.91,,"Verde Claro/Preto",NULL,,,0,0,NULL
N,90127,497-0012-026,"Camisa Lupo Atlético Mineiro I 2014 s/n° - Cor: Preto+Branco",Futebol,"Camisas de Time",0,0,,Preto/Branco,NULL,,,0,0,NULL,178882,82842031,"Camisa Puma Atlético Mineiro I s/nº 2014 - Cor: Preto/Branco",Vestuario,Futebol,219.9,208.91,,Preto/Branco,NULL,,,0,0,NULL
N,90129,149-0194-058,"Camisa Mizuno Morelia - Cor: Azul+Branco",Futebol,Uniformes,0,0,,Azul,NULL,,,0,0,NULL,90130,82507901,"Camisa Mizuno Morelia 4130698 - Masculina - Cor: Branco",Vestuario,Futebol,59.9,56.91,,Branco,NULL,,,0,0,NULL
S,90131,149-0194-038,"Camisa Mizuno Morelia - Cor: Preto+Prata",Futebol,Uniformes,49.99,49.99,,Preto,NULL,,,0,0,NULL,90131,82507902,"Camisa Mizuno Morelia 4130698 - Masculina - Cor: Preto",Vestuario,Futebol,59.9,56.91,,Preto,NULL,,,0,0,NULL
S,90191,149-0092-030,"Camiseta Mizuno Run Prime - Cor: Amarelo",Running,Camisetas,59.9,59.9,,AMARELO/AZUL,NULL,,,0,0,NULL,90191,815398D1,"Camiseta Mizuno Run Prime 2 - Masculina - Cor: Amarelo/Azul",Vestuario,"Running Performance",69.9,66.41,,AMARELO/AZUL,NULL,,,0,0,NULL
S,90215,600-5247-028,"Chuteira Kelme Star 360 IC - Cor: Branco+Preto",Futebol,Chuteiras,0,0,,Branco,NULL,,,0,0,NULL,90215,77368401,"Chuteira de Futsal Kelme Star 360 - Cor: Branco",Calcados,Futebol,159.9,151.91,,Branco,NULL,,,0,0,NULL
S,90216,149-5275-424,"Chuteira Mizuno Fortuna 4 IN - Cor: Azul Turquesa",Futebol,Chuteiras,0,0,,AZUL/LARANJA,NULL,,,0,0,NULL,90216,79646565,"Chuteira de Futsal Mizuno Fortuna 4 In - Cor: Azul/Laranja",Calcados,Futebol,0,0,,AZUL/LARANJA,NULL,,,0,0,NULL
S,90218,149-8194-056,"Chuteira Mizuno Morelia Neo Zen IN - Cor: Vermelho+Branco",Futebol,Chuteiras,229.9,229.9,,VERMELHO/AZUL,NULL,,,0,0,NULL,90218,8096644B,"Chuteira de Futsal Mizuno Morelia Neo Zen IN 4128194 - Cor: Vermelho/Azul",Calcados,Futebol,0,0,,VERMELHO/AZUL,NULL,,,0,0,NULL
S,90222,149-5491-120,"Chuteira Mizuno Wave Ignite 2 IN - Cor: Preto+Dourado",Futebol,Chuteiras,199.9,199.9,,Preto/Ouro,NULL,,,0,0,NULL,90222,8038703L,"Chuteira de Futsal Mizuno Wave Ignite 2 In - Masculina - Cor: Preto/Ouro",Calcados,Futebol,149.9,142.41,,Preto/Ouro,NULL,,,0,0,NULL
S,90271,287-4121-172-01,"Esteira Kikos KX6000","Fitness e Musculação",Esteiras,0,0,Kikos,Cinza/Preto,,"KX 6000",7898947254272,0,0,,90271,80789058,"Esteira Kikos KX6000 - Cor: Cinza/Preto",Equipamentos,Training,0,0,Kikos,Cinza/Preto,,"KX 6000",7898947254272,0,0,
S,90275,A12-0002-987,"Kangoo Jumps KJ-XR3 SE - Cor: Chumbo+Cinza","Fitness e Musculação","Kangoo Jump",949.9,949.9,,Preto,NULL,,,0,0,NULL,90275,82101002,"Jump Kangoo Jumps KJ XR3 SE - Unissex - Cor: Preto",Equipamentos,Training,990.9,941.36,,Preto,NULL,,,0,0,NULL
S,90330,252-0935-799-01,"Nitro Hard 2","3 kg Darkness - IntegralMédica - Sabor: Chocolate",suplementos,,0,0,,NULL,NULL,NULL,NULL,2.3,0,90330,78257900,"Nitro Hard - 2","3 Kg - Sabor Chocolate - Integralmédica - Cor: Nao Se Aplica",Alimento,http://images.centauro.com.br/400x400/78257900.jpg,328.9,312.46,,NULL,NULL,NULL,NULL,2.3,0
S,90365,149-0398-218,"Saia Mizuno Run Jasmyn - Cor: Verde água",Running,Saias,99.9,99.9,,PRETO/VERDE,NULL,,,0,0,NULL,90365,82700334,"Saia Mizuno Jasmyn - Cor: Preto/Verde",Vestuario,"Running Performance",99.9,94.91,,PRETO/VERDE,NULL,,,0,0,NULL
N,90369,149-0324-900,"Camiseta Mizuno Run Prorunner 3 - Cor: Branco+Verde Água",Running,Camisetas,89.99,89.99,,"Preto/Verde Cla",NULL,,,0,0,NULL,37875,81537701,"Camiseta Mizuno Run Prorunner 2 - Masculina - Cor: Branco",Vestuario,"Running Performance",0,0,Mizuno,Prata+Azul,,,,0,0,M
S,90370,149-0397-178,"Short Mizuno Run Daria - Cor: Preto+Amarelo",Running,Shorts,119.99,119.99,,Preto/Amarelo,NULL,,,0,0,NULL,90370,82701033,"Short Mizuno Dária - Feminino - Cor: Preto/Amarelo",Vestuario,"Running Performance",119.9,113.91,,Preto/Amarelo,NULL,,,0,0,NULL
S,90371,149-0396-352,"Short Mizuno Run Sunset - Cor: Preto+Lilás",Running,Shorts,119.99,119.99,,PRETO/ROXO,NULL,,,0,0,NULL,90371,82701335,"Short Mizuno Sunset - Feminino - Cor: Preto/Roxo",Vestuario,"Running Performance",69.9,66.41,,PRETO/ROXO,NULL,,,0,0,NULL
S,90372,149-0396-473,"Short Mizuno Run Sunset - Cor: Preto+Verde Água",Running,Shorts,89.9,89.9,,PRETO/VERDE,NULL,,,0,0,NULL,90372,82701334,"Short Mizuno Sunset - Feminino - Cor: Preto/Verde",Vestuario,"Running Performance",69.9,66.41,,PRETO/VERDE,NULL,,,0,0,NULL
S,90452,149-0258-392,"Tênis Mizuno Crusader 8 - Cor: Azul+Laranja",Running,Tênis,179.9,179.9,,AZUL/LARANJA,NULL,,,0,0,NULL,90452,81898865,"Tênis Mizuno Crusader 8 4130398 - Masculino - Cor: Azul/Laranja",Calcados,"Running Performance",179.9,170.91,,AZUL/LARANJA,NULL,,,0,0,NULL
N,90453,149-0258-106,"Tênis Mizuno Crusader 8 - Cor: Marinho+Amarelo",Running,Tênis,179.9,179.9,,"Azul escuro",NULL,,,0,0,NULL,190410,8313920D,"Tênis Mizuno Crusader 8 - Masculino - Cor: BRANCO/LARANJA ESC",Calcados,"Running Performance",179.9,170.91,,"Branco/Laranja Esc",NULL,,,0,0,NULL
S,90454,149-0258-044,"Tênis Mizuno Crusader 8 - Cor: Branco+Azul",Running,Tênis,179.9,179.9,,Branco/Azul,NULL,,,0,0,NULL,90454,81898852,"Tênis Mizuno Crusader 8 4130398 - Masculino - Cor: Branco/Azul",Calcados,"Running Performance",179.9,170.91,,Branco/Azul,NULL,,,0,0,NULL
S,90456,149-0258-282,"Tênis Mizuno Crusader 8 - Cor: Prata+Verde",Running,Tênis,179.9,179.9,,"CINZA CLA/VERDE CLA",NULL,,,0,0,NULL,90456,818988XS,"Tênis Mizuno Crusader 8 4130398 - Masculino - Cor: Cinza Cla/Verde Cla",Calcados,"Running Performance",179.9,170.91,,"CINZA CLA/VERDE CLA",NULL,,,0,0,NULL
N,90457,149-0258-404,"Tênis Mizuno Crusader 8 - Cor: Preto+Laranja Escuro",Running,Tênis,179.9,179.9,,"CINZA ESC/LARANJ ESC",NULL,,,0,0,NULL,190410,8313920D,"Tênis Mizuno Crusader 8 - Masculino - Cor: BRANCO/LARANJA ESC",Calcados,"Running Performance",179.9,170.91,,"Branco/Laranja Esc",NULL,,,0,0,NULL
N,90458,149-0258-926,"Tênis Mizuno Crusader 8 - Cor: Grafite+Verde",Running,Tênis,179.9,179.9,,"Cinza Escuro",NULL,,,0,0,NULL,90456,818988XS,"Tênis Mizuno Crusader 8 4130398 - Masculino - Cor: Cinza Cla/Verde Cla",Calcados,"Running Performance",179.9,170.91,,"CINZA CLA/VERDE CLA",NULL,,,0,0,NULL
N,90459,149-0071-152,"Tênis Mizuno Wave Ultima 5 - Cor: Branco+Roxo",Running,"Tênis Performance",0,0,,Branco/Roxo,NULL,,,0,0,NULL,90570,81076161,"Tênis Mizuno Wave Ultima 5 - Masculino - Cor: Branco/Vinho",Calcados,"Running Performance",249.9,237.41,,Branco/Vinho,NULL,,,0,0,NULL
N,90461,149-0071-937,"Tênis Mizuno Wave Ultima 5 - Cor: Preto+Pink",Running,"Tênis Performance",0,0,,Preto,NULL,,,0,0,NULL,32625,81076129,"Tênis Mizuno Wave Ultima 5 - Masculino - Cor: Preto/Azul",Calcados,"Running Performance",0,0,Mizuno,Preto/Azul,,,,0,0,M
N,90462,149-0071-794,"Tênis Mizuno Wave Ultima 5 - Cor: Rosa+Preto",Running,"Tênis Performance",249.9,249.9,,Rosa,NULL,,,0,0,NULL,32625,81076129,"Tênis Mizuno Wave Ultima 5 - Masculino - Cor: Preto/Azul",Calcados,"Running Performance",0,0,Mizuno,Preto/Azul,,,,0,0,M
N,90463,149-0071-943,"Tênis Mizuno Wave Ultima 5 - Cor: Roxo+Azul",Running,"Tênis Performance",249.9,249.9,,Roxo,NULL,,,0,0,NULL,32625,81076129,"Tênis Mizuno Wave Ultima 5 - Masculino - Cor: Preto/Azul",Calcados,"Running Performance",0,0,Mizuno,Preto/Azul,,,,0,0,M
N,90464,149-0253-300,"Tênis Mizuno Wave Advance - Cor: Marinho+Laranja",Running,Tênis,279.9,279.9,,"Azul Esc/Laranja Esc",NULL,,,0,0,NULL,90469,81898950,"Tênis Mizuno Wave Advance 4130400 - Masculino - Cor: Preto/Laranja",Calcados,"Running Performance",199.9,189.91,,PRETO/LARANJA,NULL,,,0,0,NULL
N,90465,149-0253-112,"Tênis Mizuno Wave Advance - Cor: Branco+prata",Running,Tênis,279.9,279.9,,Branco/Preto,NULL,,,0,0,NULL,37259,8107682X,"Tênis Mizuno Wave Sayonara – Feminino - Cor: Branco/Prata",Calcados,"Running Performance",299.9,284.91,Mizuno,Branco/Prata,,,,0,0,F
N,90467,149-0253-282,"Tênis Mizuno Wave Advance - Cor: Prata+Verde",Running,Tênis,279.9,279.9,,"Cinza Cla/Verde",NULL,,,0,0,NULL,90473,819005UP,"Tênis Mizuno Wave Advance- Feminino - Cor: Verde Cla/Roxo",Calcados,"Running Performance",199.9,189.91,,"Verde Cla/Roxo",NULL,,,0,0,F
N,90468,149-0253-302,"Tênis Mizuno Wave Advance - Cor: Prata+Marinho",Running,Tênis,279.9,279.9,,"Cinza Cla/Vinho",NULL,,,0,0,NULL,90473,819005UP,"Tênis Mizuno Wave Advance- Feminino - Cor: Verde Cla/Roxo",Calcados,"Running Performance",199.9,189.91,,"Verde Cla/Roxo",NULL,,,0,0,F
S,90469,149-0253-050,"Tênis Mizuno Wave Advance - Cor: Preto+Laranja",Running,Tênis,279.9,279.9,,PRETO/LARANJA,NULL,,,0,0,NULL,90469,81898950,"Tênis Mizuno Wave Advance 4130400 - Masculino - Cor: Preto/Laranja",Calcados,"Running Performance",199.9,189.91,,PRETO/LARANJA,NULL,,,0,0,NULL
N,90472,149-0254-180,"Tênis Mizuno Wave Advance - Cor: Grafite+Preto",Running,Tênis,0,0,,"Cinza Escuro",NULL,,,0,0,NULL,90465,81898951,"Tênis Mizuno Wave Advance 4130400 - Masculino - Cor: Branco/Preto",Calcados,"Running Performance",199.9,189.91,,Branco/Preto,NULL,,,0,0,NULL
S,90473,149-0254-218,"Tênis Mizuno Wave Advance - Cor: Verde água",Running,Tênis,0,0,,"Verde Cla/Roxo",NULL,,,0,0,NULL,90473,819005UP,"Tênis Mizuno Wave Advance- Feminino - Cor: Verde Cla/Roxo",Calcados,"Running Performance",199.9,189.91,,"Verde Cla/Roxo",NULL,,,0,0,F
S,90475,149-0236-274,"Tênis Mizuno Wave Creation 15 - Cor: Amarelo+Preto",Running,"Tênis Performance",499.9,499.9,,AMARELO/PRETO,NULL,,,0,0,NULL,90475,8190072U,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Amarelo/Preto",Calcados,"Running Performance",499.9,474.91,,AMARELO/PRETO,NULL,,,0,0,F
S,90476,149-0236-112,"Tênis Mizuno Wave Creation 15 - Cor: Branco+prata",Running,"Tênis Performance",0,0,,"Branco/Cinza Claro",NULL,,,0,0,NULL,90476,8190070J,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Branco/Cinza Claro",Calcados,"Running Performance",0,0,,"Branco/Cinza Claro",NULL,,,0,0,NULL
S,90479,149-0236-928,"Tênis Mizuno Wave Creation 15 - Cor: Prata+Verde água",Running,"Tênis Performance",499.9,499.9,,"CINZA CLA/VERDE CLA",NULL,,,0,0,NULL,90479,819007XS,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Cinza Cla/Verde Cla",Calcados,"Running Performance",499.9,474.91,,"CINZA CLA/VERDE CLA",NULL,,,0,0,F
S,90480,149-0236-240,"Tênis Mizuno Wave Creation 15 - Cor: Cinza+Azul",Running,"Tênis Performance",0,0,,"Cinza Esc/Rosa",NULL,,,0,0,NULL,90480,819007WI,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Cinza Esc/Rosa",Calcados,"Running Performance",0,0,,"Cinza Esc/Rosa",NULL,,,0,0,NULL
N,90481,149-0236-180,"Tênis Mizuno Wave Creation 15 - Cor: Grafite+Preto",Running,"Tênis Performance",0,0,,"Cinza Escuro/Preto",NULL,,,0,0,NULL,90475,8190072U,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Amarelo/Preto",Calcados,"Running Performance",499.9,474.91,,AMARELO/PRETO,NULL,,,0,0,F
S,90482,149-0236-370,"Tênis Mizuno Wave Creation 15 - Cor: Rosa+Violeta",Running,"Tênis Performance",0,0,,Rosa/Roxo,NULL,,,0,0,NULL,90482,81900771,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Rosa/Roxo",Calcados,"Running Performance",0,0,,Rosa/Roxo,NULL,,,0,0,NULL
N,90484,149-0235-274,"Tênis Mizuno Wave Creation 15 - Cor: Amarelo+Preto",Running,"Tênis Performance",499.9,499.9,,AMARELO/PRETO,NULL,,,0,0,NULL,90475,8190072U,"Tênis Mizuno Wave Creation 15 - Feminino - Cor: Amarelo/Preto",Calcados,"Running Performance",499.9,474.91,,AMARELO/PRETO,NULL,,,0,0,F
S,90485,149-0235-057,"Tênis Mizuno Wave Creation 15 - Cor: Azul Turquesa+Laranja",Running,"Tênis Performance",499.9,499.9,,AZUL/LARANJA,NULL,,,0,0,NULL,90485,81899165,"Tênis Mizuno Wave Creation 15 - Masculino - Cor: Azul/Laranja",Calcados,"Running Performance",499.9,474.91,,AZUL/LARANJA,NULL,,,0,0,M
S,90487,149-0235-150,"Tênis Mizuno Wave Creation 15 - Cor: Cinza+Laranja",Running,"Tênis Performance",499.9,499.9,,CINZA/LARANJA,NULL,,,0,0,NULL,90487,81899175,"Tênis Mizuno Wave Creation 15 - Masculino - Cor: Cinza/Laranja",Calcados,"Running Performance",499.9,474.91,,CINZA/LARANJA,NULL,,,0,0,M
S,90491,149-0235-068,"Tênis Mizuno Wave Creation 15 - Cor: Vermelho+Preto",Running,"Tênis Performance",499.9,499.9,,VERMELHO/PRETO,NULL,,,0,0,NULL,90491,8189912V,"Tênis Mizuno Wave Creation 15 - Masculino - Cor: Vermelho/Preto",Calcados,"Running Performance",499.9,474.91,,VERMELHO/PRETO,NULL,,,0,0,M
N,90492,149-0063-492,"Tênis Mizuno Wave Enigma 3 - Cor: Pink+Preto",Running,"Tênis Performance",0,0,,"Rosa/Verde Cla",NULL,,,0,0,NULL,90495,81075883,"Tênis Mizuno Wave Enigma 3 - Masculino - Cor: Cinza Escuro",Calcados,"Running Performance",399.9,379.91,,"Cinza Escuro",NULL,,,0,0,NULL
N,90493,149-0063-218,"Tênis Mizuno Wave Enigma 3 - Cor: Verde água",Running,"Tênis Performance",0,0,,"Verde Cla/Roxo",NULL,,,0,0,NULL,90492,811035N1,"Tênis Mizuno Wave Enigma 3 - Feminino - Cor: Rosa/Verde Cla",Calcados,"Running Performance",0,0,,"Rosa/Verde Cla",NULL,,,0,0,NULL
N,90494,149-0003-342,"Tênis Mizuno Wave Enigma 3 - Cor: Azul Escuro",Running,"Tênis Performance",0,0,,"Azul Esc/Amarelo",NULL,,,0,0,NULL,184874,8107580G,"Tênis Mizuno Wave Enigma 3 - Masculino - Cor: Amarelo/Azul Escuro",Calcados,"Running Performance",399.9,379.91,,"Amarelo/Azul Escuro",NULL,,,0,0,NULL
S,90495,149-0003-040,"Tênis Mizuno Wave Enigma 3 - Cor: Chumbo",Running,"Tênis Performance",0,0,,"Cinza Escuro",NULL,,,0,0,NULL,90495,81075883,"Tênis Mizuno Wave Enigma 3 - Masculino - Cor: Cinza Escuro",Calcados,"Running Performance",399.9,379.91,,"Cinza Escuro",NULL,,,0,0,NULL
N,90496,149-0003-833,"Tênis Mizuno Wave Enigma 3 - Cor: Verde Limão",Running,"Tênis Performance",339.9,339.9,,"VERDE CLA/AZUL",NULL,,,0,0,NULL,90493,811035UP,"Tênis Mizuno Wave Enigma 3 - Feminino - Cor: Verde Cla/Roxo",Calcados,"Running Performance",0,0,,"Verde Cla/Roxo",NULL,,,0,0,F
N,90498,149-0252-393,"Tênis Mizuno Wave Frontier 8 - Cor: Prata+Pink",Running,Tênis,0,0,,"CINZA CLA/ROSA",NULL,,,0,0,NULL,90500,81901118,"Tênis Mizuno Wave Frontier 8 - Feminino - Cor: Roxo",Calcados,"Running Performance",399.9,379.91,,Roxo,NULL,,,0,0,NULL
N,90499,149-0252-282,"Tênis Mizuno Wave Frontier 8 - Cor: Prata+Verde",Running,Tênis,0,0,,"CINZA CLA/VERDE CLA",NULL,,,0,0,NULL,90501,8190113W,"Tênis Mizuno Wave Frontier 8 - Feminino - Cor: Verde Claro",Calcados,"Running Performance",399.9,379.91,,"Verde Claro",NULL,,,0,0,NULL
S,90500,149-0252-483,"Tênis Mizuno Wave Frontier 8 - Cor: Roxo+Preto",Running,Tênis,0,0,,Roxo,NULL,,,0,0,NULL,90500,81901118,"Tênis Mizuno Wave Frontier 8 - Feminino - Cor: Roxo",Calcados,"Running Performance",399.9,379.91,,Roxo,NULL,,,0,0,NULL
S,90501,149-0252-292,"Tênis Mizuno Wave Frontier 8 - Cor: Verde+Prata",Running,Tênis,399.9,399.9,,"Verde Claro",NULL,,,0,0,NULL,90501,8190113W,"Tênis Mizuno Wave Frontier 8 - Feminino - Cor: Verde Claro",Calcados,"Running Performance",399.9,379.91,,"Verde Claro",NULL,,,0,0,NULL
S,90503,149-0251-084,"Tênis Mizuno Wave Frontier 8 - Cor: Prata+Azul",Running,Tênis,0,0,,"Cinza Cla/Azul",NULL,,,0,0,NULL,90503,818997XQ,"Tênis Mizuno Wave Frontier 8 - Masculino - Cor: Cinza Cla/Azul",Calcados,"Running Performance",399.9,379.91,,"Cinza Cla/Azul",NULL,,,0,0,NULL
N,90504,149-0251-294,"Tênis Mizuno Wave Frontier 8 - Cor: Prata+Laranja",Running,Tênis,399.9,399.9,,"Cinza Cla/Preto",NULL,,,0,0,NULL,181089,818997KF,"Tênis Mizuno Wave Frontier 8 - Masculino - Cor: Laranja Esc/Cinz Cla",Calcados,"Running Performance",399.9,379.91,,"Laranja Esc/Cinz Cla",NULL,,,0,0,NULL
N,90505,149-0251-065,"Tênis Mizuno Wave Frontier 8 - Cor: Chumbo+Verde Limão",Running,Tênis,399.9,399.9,,"Cinza Esc/Verde Cla",NULL,,,0,0,NULL,90501,8190113W,"Tênis Mizuno Wave Frontier 8 - Feminino - Cor: Verde Claro",Calcados,"Running Performance",399.9,379.91,,"Verde Claro",NULL,,,0,0,NULL
S,90506,149-0250-892,"Tênis Mizuno Wave Hitogami - Cor: Branco+Azul Piscina",Running,"Tênis Performance",349.9,349.9,,Branco,NULL,,,0,0,NULL,90506,81901201,"Tênis Mizuno Wave Hitogami - Feminino - Cor: Branco",Calcados,"Running Performance",299.9,284.91,,Branco,NULL,,,0,0,NULL
N,90507,149-0249-024,"Tênis Mizuno Wave Hitogami - Cor: Branco+Vermelho",Running,"Tênis Performance",349.9,349.9,,Branco,NULL,,,0,0,NULL,179267,83568449,"Tênis Mizuno Wave Bolt 3 - Unissex - Cor: Branco/Vermelho",Calcados,Vôlei,149.9,142.41,,Branco/Vermelho,NULL,,,0,0,NULL
S,90512,149-0060-498,"Tênis Mizuno Wave Impetus - Cor: Prata+Verde Limão",Running,Tênis,159.9,159.9,,"Branco/Verde Cla",NULL,,,0,0,NULL,90512,8110299O,"Tênis Mizuno Wave Impetus - Masculino - Cor: Branco/Verde Cla",Calcados,"Running Performance",0,0,,"Branco/Verde Cla",NULL,,,0,0,NULL
N,90513,149-0060-130,"Tênis Mizuno Wave Impetus - Cor: Prata+Preto",Running,Tênis,0,0,,"Cinza Cla/Laranja",NULL,,,0,0,NULL,179266,83568402,"Tênis Mizuno Wave Bolt 3 - Unissex - Cor: Preto",Calcados,Vôlei,229.9,218.41,,Preto,NULL,,,0,0,NULL
S,90516,149-0060-074,"Tênis Mizuno Wave Impetus - Cor: Amarelo+Azul",Running,Tênis,159.9,159.9,,"VERDE CLA/AZUL",NULL,,,0,0,NULL,90516,811029US,"Tênis Mizuno Wave Impetus - Masculino - Cor: Verde Cla/Azul",Calcados,"Running Performance",159.9,151.91,,"VERDE CLA/AZUL",NULL,,,0,0,NULL
N,90520,149-8204-300,"Tênis Mizuno Wave Laser 2 - Cor: Marinho+Laranja",Running,"Tênis Performance",0,0,,"AZUL ESC/LARANJA",NULL,,,0,0,NULL,32563,800487OR,"Tênis Mizuno Wave Laser 2 - Masculino - Cor: Prata/Laranja",Calcados,"Running Performance",349.9,332.41,Mizuno,Prata/Laranja,,,,0,0,M
S,90522,149-8204-038,"Tênis Mizuno Wave Laser 2 - Cor: Preto+Prata",Running,"Tênis Performance",0,0,,Preto/Amarelo,NULL,,,0,0,NULL,90522,80048733,"Tênis Mizuno Wave Laser 2 - Masculino - Cor: Preto/Amarelo",Calcados,"Running Performance",349.9,332.41,,Preto/Amarelo,NULL,,,0,0,NULL
N,90523,149-8204-068,"Tênis Mizuno Wave Laser 2 - Cor: Vermelho+Preto",Running,"Tênis Performance",0,0,,Vinho,NULL,,,0,0,NULL,32558,80048759,"Tênis Mizuno Wave Laser 2 - Masculino - Cor: Cinza/Vermelho",Calcados,"Running Performance",349.9,332.41,Mizuno,Cinza/Vermelho,,,,0,0,M
S,90527,149-0059-473,"Tênis Mizuno Wave Legend - Cor: Preto+Verde Água",Running,Tênis,0,0,,"Preto/Verde Cla",NULL,,,0,0,NULL,90527,810770CT,"Tênis Mizuno Wave Legend 4129178 - Feminino - Cor: Preto/Verde Cla",Calcados,"Running Performance",0,0,,"Preto/Verde Cla",NULL,,,0,0,NULL
N,90532,149-0058-028,"Tênis Mizuno Wave Legend - Cor: Branco+Preto",Running,Tênis,249.9,249.9,,Branco/Azul,NULL,,,0,0,NULL,90541,81901451,"Tênis Mizuno Wave Prime 10 - Feminino - Cor: Branco/Preto",Calcados,"Running Performance",299.9,284.91,,Branco/Preto,NULL,,,0,0,NULL
N,90533,149-0058-302,"Tênis Mizuno Wave Legend - Cor: Prata+Marinho",Running,Tênis,249.9,249.9,,"Cinza Cla/Laranj Esc",NULL,,,0,0,NULL,32575,810762OU,"Tênis Mizuno Wave Legend AW13 4129178 - Masculino - Cor: Prata/Vinho",Calcados,"Running Performance",0,0,Mizuno,Prata/Vinho,,,,0,0,M
S,90535,149-0058-068,"Tênis Mizuno Wave Legend - Cor: Vermelho+Preto",Running,Tênis,0,0,,VERMELHO/PRETO,NULL,,,0,0,NULL,90535,8107622V,"Tênis Mizuno Wave Legend AW13 4129178 - Masculino - Cor: Vermelho/Preto",Calcados,"Running Performance",0,0,,VERMELHO/PRETO,NULL,,,0,0,NULL
S,90536,149-0237-046,"Tênis Mizuno Wave Paradox - Cor: Amarelo+Verde",Running,"Tênis Performance",429.9,429.9,,Amarelo/Verde,NULL,,,0,0,NULL,90536,818999RQ,"Tênis Mizuno Wave Paradox - Masculino - Cor: Amarelo/Verde",Calcados,"Running Performance",429.9,408.41,,Amarelo/Verde,NULL,,,0,0,NULL
