match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero
31808,025-1165-130-01,Relógio Puma Hero S,Casual,Relógios,679.9,679.9,Puma,,NULL,,,0,0,NULL
32022,032-0525-006,Bermuda Térmica Penalty Matís Infantil - Cor: Preto,Infantil,Bermudas,0,0,Penalty,Preto,NULL,,,0,0,NULL
32189,285-0101-138-01,Faixa Ponta Preta Keiko - Cor: Marrom,Artes Marciais,Faixas,16.9,16.9,Keiko,Marrom,NULL,,,0,0,NULL
32985,149-0170-150,Bermuda Mizuno Strat - Cor: Cinza+Laranja,Fitness e Musculação,Bermudas,79.9,79.9,Mizuno,Cinza+Laranja,NULL,,,0,0,NULL
34111,598-0265-006,Tênis Coca-Cola Los Angeles Low - Cor: Preto,Casual,Tênis,0,0,Coca-Cola,Preto,NULL,,,0,0,NULL
34204,146-8010-018-01,Óculos Speedo New Shark - Cor: Rosa Claro,Natação,Óculos,49.9,49.9,Speedo,Rosa Claro,NULL,,,0,0,NULL
34584,117-1006-274,Sandália Crocs Classic Infantil - Cor: Amarelo+Preto,Infantil,Crocs,89.9,89.9,Crocs,Amarelo+Preto,NULL,,,0,0,NULL
34840,040-0079-164,Raquete de Tennis Wilson Juice Pro BLX 2 - Cor: Branco+Azul Claro,Tennis e Squash,Raquetes,349.9,349.9,Wilson,Branco+Azul Claro,NULL,,,0,0,NULL
35699,001-8346-401,Tênis Timberland Summistscape LF GTX - Cor: Marrom+Preto,Aventura,Tênis,499.9,499.9,Timberland,Marrom+Preto,NULL,,,0,0,NULL
36112,214-0035-014,Camiseta Vasco Flag - Cor: Branco,Futebol,Camisetas,29.9,29.9,Braziline,Branco,NULL,,,0,0,NULL
36841,009-0072-026,Tênis Everlast Alpha High - Cor: Preto+Branco,Artes Marciais,Tênis,279.9,279.9,Everlast,Preto+Branco,NULL,,,0,0,NULL
37386,334-0204-172,Tênis Rainha VL 2500 - Cor: Preto+Cinza,Casual,Tênis,0,0,Rainha,Preto+Cinza,NULL,,,0,0,NULL
37522,535-0020-016-01,Barraca Nautika Jumbo - 7 Pessoas,Aventura,Barracas,569.9,569.9,Nautika,,NULL,,,0,0,NULL
38649,258-8329-076,Tênis Salomon XR Shift - Cor: Azul+amarelo,Running,Tênis Performance,389.9,389.9,Salomon,Azul+amarelo,NULL,,,0,0,NULL
38698,334-0106-833,Top Rainha Maldivas - Cor: Verde Limão,Fitness e Musculação,Tops,44.9,44.9,Rainha,Verde Limão,NULL,,,0,0,NULL
38725,535-0019-008-01,Barraca Nautika Jumbo - 4 Pessoas,Aventura,Barracas,329.9,329.9,Nautika,,NULL,,,0,0,NULL
43387,168-0097-0,Whey Pro 2 Isolate 908 g - Probiótica,suplementos,Proteínas Isoladas,259.9,259.9,Probiótica,,NULL,,,908,0,NULL
48414,124-0145-042-01,Bicicleta Caloi Montana - Aro 26,Bike,Bicicletas,373.15,373.15,Caloi,,NULL,,,0,0,NULL
48576,306-0670-006,Boné New Era NBA 5950 Portland Trail Blazers - Cor: Preto,Basquete,Bonés,129.9,129.9,New Era,Preto,NULL,,,0,0,NULL
48584,306-0674-006,Boné New Era NBA 5950 Washington Wizards - Cor: Preto,Basquete,Bonés,0,0,New Era,Preto,NULL,,,0,0,NULL
48637,132-2439-032,Calção Adidas Milan 13/14 - Cor: Branco+dourado,Futebol,Calções,69.9,69.9,Adidas,Branco+dourado,NULL,,,0,0,NULL
48657,138-8562-058,Calção Topper Futebol Goal - Cor: Azul+Branco,Futebol,Uniformes,39.99,39.99,Topper,Azul+Branco,NULL,,,0,0,NULL
48689,004-1815-006,Calça 3/4 Nike Epic Run - Cor: Preto,Running,Calças,119.9,119.9,Nike,Preto,NULL,,,0,0,NULL
48869,020-0086-450,Camiseta Asics Lite-Show - Cor: Verde Limão+Preto,Running,Camisetas,99.9,99.9,Asics,Verde Limão+Preto,NULL,,,0,0,NULL
49002,004-0478-014,Camiseta Nike Glory Top - Cor: Branco,Casual,Camisetas,79.9,79.9,Nike,Branco,NULL,,,0,0,NULL
49299,017-2727-024,Camisa Umbro Fast - Cor: Branco+Vermelho,Futebol,Uniformes,64.9,64.9,Umbro,Branco+Vermelho,NULL,,,0,0,NULL
50071,168-0007-0,Pro Body Meal 908 g - Probiótica,suplementos,Blends Protéicos,199.9,199.9,Probiótica,,NULL,,,908,0,NULL
50314,020-0289-026,Tênis Asics Gel Emperor - Cor: Preto+Branco,Running,Tênis,179.9,179.9,Asics,Preto+Branco,NULL,,,0,0,NULL
50458,B65-0001-172,Tênis Hi-Tec Raider Low - Cor: Preto+Cinza,Aventura,Tênis,137.9,137.9,Hi-Tec,Preto+Cinza,NULL,,,0,0,NULL
50803,654-3231-010,Tênis Oakley Reason - Cor: Cinza,SKATE,Tênis,279.9,279.9,Oakley,Cinza,NULL,,,0,0,NULL
50815,654-3169-008,Tênis Oakley Westcliff - Cor: Azul,SKATE,Tênis,0,0,Oakley,Azul,NULL,,,0,0,NULL
50816,654-3169-264,Tênis Oakley Westcliff - Cor: Marrom Escuro,SKATE,Tênis,289.9,289.9,Oakley,Marrom Escuro,NULL,,,0,0,NULL
50897,311-0009-128,Tênis Saucony Cortana 2 - Cor: Cinza+Preto,Running,Tênis Performance,0,0,Saucony,Cinza+Preto,NULL,,,0,0,NULL
50899,311-0018-939,Tênis Saucony Guide 6 - Cor: Pink+Branco,Running,Tênis Performance,299.9,299.9,Saucony,Pink+Branco,NULL,,,0,0,NULL
50900,311-0017-936,Tênis Saucony Guide 6 - Cor: Branco+Azul Royal,Running,Tênis Performance,0,0,Saucony,Branco+Azul Royal,NULL,,,0,0,NULL
50902,311-0013-050,Tênis Saucony Hurricane 15 - Cor: Preto+Laranja,Running,Tênis Performance,419.9,419.9,Saucony,Preto+Laranja,NULL,,,0,0,NULL
50903,311-0014-805,Tênis Saucony Hurricante 15 - Cor: Branco+Pink,Running,Tênis Performance,419.9,419.9,Saucony,Branco+Pink,NULL,,,0,0,NULL
50908,311-0005-451,Tênis Saucony Virrata - Cor: Preto+Verde Limão,Running,Tênis Performance,259.9,259.9,Saucony,Preto+Verde Limão,NULL,,,0,0,NULL
50989,149-0036-424,Top Mizuno Guanan - Cor: Azul Turquesa,Fitness e Musculação,Tops,39.9,39.9,Mizuno,Azul Turquesa,NULL,,,0,0,NULL
50994,334-0126-010,Top Rainha Dione - Cor: Cinza,Fitness e Musculação,Tops,24.9,24.9,Rainha,Cinza,NULL,,,0,0,NULL
51508,131-1483-268,Bermuda Fila Veloster - Cor: Grafite+Cinza,Fitness e Musculação,Bermudas,89.9,89.9,Fila,Grafite+Cinza,NULL,,,0,0,NULL
51654,306-0652-012,Boné New Era NBA 5950 Charlotte Bobcats - Cor: Marinho,Basquete,Bonés,159.9,159.9,New Era,Marinho,NULL,,,0,0,NULL
51656,306-0646-006,Boné New Era 5950 Chicago Bulls - Cor: Preto,Basquete,Bonés,129.9,129.9,New Era,Preto,NULL,,,0,0,NULL
51658,306-0657-008,Boné New Era NBA 5950 Golden State Warriors - Cor: Azul,Basquete,Bonés,129.9,129.9,New Era,Azul,NULL,,,0,0,NULL
51662,306-0663-006,Boné New Era NBA 5950 Miami Heat - Cor: Preto,Basquete,Bonés,129.9,129.9,New Era,Preto,NULL,,,0,0,NULL
51663,306-0675-810,Boné New Era NBA 5950 Milwaukee Bucks - Cor: Verde escuro,Basquete,Bonés,129.9,129.9,New Era,Verde escuro,NULL,,,0,0,NULL
51664,306-0664-012,Boné New Era NBA 5950 Minnesota Timberwolves - Cor: Marinho,Basquete,Bonés,159.9,159.9,New Era,Marinho,NULL,,,0,0,NULL
51665,306-0665-008,Boné New Era NBA 5950 New York Knicks - Cor: Azul,Basquete,Bonés,129.9,129.9,New Era,Azul,NULL,,,0,0,NULL
51667,306-0926-006,Boné New Era 5950 Classic Library Phoenix Suns - Cor: Preto,Basquete,Bonés,149.9,149.9,New Era,Preto,NULL,,,0,0,NULL
51729,138-8564-342,Calção Topper Futebol Score - Cor: Azul Escuro,Futebol,Uniformes,39.99,39.99,Topper,Azul Escuro,NULL,,,0,0,NULL
51740,020-0178-006,Calça 7/8 Asics Essential Core Tight - Cor: Preto,Running,Calças,79.9,79.9,Asics,Preto,NULL,,,0,0,NULL
51836,020-0103-060,Camiseta Asics Ecoverse - Cor: Verde,Running,Camisetas,79.9,79.9,Asics,Verde,NULL,,,0,0,NULL
51925,149-0173-040,Camiseta Mizuno Indus - Cor: Chumbo,Fitness e Musculação,Camisetas,69.9,69.9,Mizuno,Chumbo,NULL,,,0,0,NULL
51926,149-0173-016,Camiseta Mizuno Indus - Cor: Vermelho,Fitness e Musculação,Camisetas,89.99,89.99,Mizuno,Vermelho,NULL,,,0,0,NULL
52011,025-0687-006,Camiseta Puma Tech - Cor: Preto,Running,Camisetas,89.9,89.9,Puma,Preto,NULL,,,0,0,NULL
52076,149-0112-976,Camiseta Regata Mizuno Sayonara - Cor: Verde+Azul,Running,Camisetas,69.99,69.99,Mizuno,Verde+Azul,NULL,,,0,0,NULL
52353,427-0016-322,Havaianas Surf - Cor: Chumbo+Preto,Casual,Sandálias,21.9,21.9,Havaianas,Chumbo+Preto,NULL,,,0,0,NULL
52680,132-0188-517,Tênis Adidas AdiZero LC 3 - Cor: Laranja+Roxo,Running,Tênis Performance,159.9,159.9,Adidas,Laranja+Roxo,NULL,,,0,0,NULL
52762,015-0031-066,Tênis Converse Skateboard Skidgrip CVO MID - Cor: Azul+Vermelho,SKATE,Tênis,109.9,109.9,Converse Skateboard,Azul+Vermelho,NULL,,,0,0,NULL
52822,B65-0001-298,Tênis Hi-Tec Raider Low - Cor: Preto+Bege,Aventura,Tênis,119.9,119.9,Hi-Tec,Preto+Bege,NULL,,,0,0,NULL
52867,149-0233-078,Tênis Mizuno Wave Prophecy 3 - Cor: Branco+Amarelo,Running,Tênis Performance,799.9,799.9,Mizuno,Branco+Amarelo,NULL,,,0,0,NULL
53032,025-0133-006,Tênis Puma Mobium Elite NM - Cor: Preto,Running,Tênis Performance,0,0,Puma,Preto,NULL,,,0,0,NULL
53056,311-0005-150,Tênis Saucony Virrata - Cor: Cinza+Laranja,Running,Tênis Performance,259.9,259.9,Saucony,Cinza+Laranja,NULL,,,0,0,NULL
53070,138-0153-132,Tênis Topper Running Skyrun - Cor: Cinza+Amarelo,Running,Tênis,0,0,Topper,Cinza+Amarelo,NULL,,,0,0,NULL
53108,149-0191-040,Top Mizuno Lyra - Cor: Chumbo,Fitness e Musculação,Tops,53.9,53.9,Mizuno,Chumbo,NULL,,,0,0,NULL
53110,149-0192-204,Top Mizuno Mensa - Cor: Violeta,Fitness e Musculação,Tops,69.9,69.9,Mizuno,Violeta,NULL,,,0,0,NULL
53341,004-2859-016,Bermuda Nike Prodigy - Cor: Vermelho,Casual,Bermudas,0,0,Nike,Vermelho,NULL,,,0,0,NULL
53354,306-0654-006,Boné New Era NBA 5950 Dallas Mavericks - Cor: Preto,Basquete,Bonés,129.9,129.9,New Era,Preto,NULL,,,0,0,NULL
53355,306-0656-006,Boné New Era NBA 5950 Detroit Pistons - Cor: Preto,Basquete,Bonés,129.9,129.9,New Era,Preto,NULL,,,0,0,NULL
53357,306-0668-016,Boné New Era NBA 5950 Philadelphia 76ERS - Cor: Vermelho,Basquete,Bonés,129.9,129.9,New Era,Vermelho,NULL,,,0,0,NULL
53410,149-0112-502,Camiseta Regata Mizuno Sayonara - Cor: Amarelo+Rosa,Running,Camisetas,0,0,Mizuno,Amarelo+Rosa,NULL,,,0,0,NULL
59992,163-6130-006,Bermuda Mizuno Básica Rip Stop - Cor: Preto,Fitness e Musculação,Bermudas,0,0,Mizuno,Preto,NULL,,,0,0,NULL
60790,535-0030-190-01,Barraca Nautika Kongo - 3 Pessoas,Aventura,Barracas,109.9,109.9,Nautika,,NULL,,,0,0,NULL
61566,334-0017-010,Camiseta Regata Rainha Legeríssimo - Cor: Cinza,Running,Camisetas,59.99,59.99,Rainha,Cinza,NULL,,,0,0,NULL
61904,285-0101-042-01,Faixa Ponta Preta Keiko - Cor: Laranja,Artes Marciais,Faixas,0,0,Keiko,Laranja,NULL,,,0,0,NULL
62904,654-3169-853,Tênis Oakley Westcliff - Cor: Vermelho Escuro,SKATE,Tênis,289.9,289.9,Oakley,Vermelho Escuro,NULL,,,0,0,NULL
69045,146-8823-008-01,Touca Speedo Comfort Premium Cap,Natação,Toucas,22.9,22.9,Speedo,,NULL,,,0,0,NULL
81902,132-5759-014,Bermuda Adidas Barricade - Cor: Branco,Tennis e Squash,Bermudas,0,0,Adidas,Branco,NULL,,,0,0,NULL
81920,132-3206-026,Bermuda Adidas Prime Ult Swat - Cor: Preto+Branco,Fitness e Musculação,Bermudas,109.9,109.9,Adidas,Preto+Branco,NULL,,,0,0,NULL
82006,654-0573-334,Bermuda Oakley O-Melting - Cor: Cinza+Limão,SURF,Bermudas,199.9,199.9,Oakley,Cinza+Limão,NULL,,,0,0,NULL
82366,138-0299-318-01,Bola Topper 5 12 Futsal,Futebol,BOLAS,0,0,Topper,,NULL,,,0,0,NULL
82370,032-0127-074-01,Bola Penalty Handebol H3L S/C,Handebol,BOLAS,89.99,89.99,Penalty,,NULL,,,0,0,NULL
83168,032-0618-068,Camisa Penalty São Paulo II 2014 s/nº Infantil - Cor: Vermelho+Preto,Infantil,Camisas de Time,129.9,129.9,Penalty,Vermelho+Preto,NULL,,,0,0,NULL
83374,132-3256-014,Camiseta Adidas Clima 3S ESS Mid - Cor: Branco,Fitness e Musculação,Camisetas,0,0,Adidas,Branco,NULL,,,0,0,NULL
83520,654-0605-016,Camiseta Oakley Distortion Code - Cor: Vermelho,SURF,Camisetas,69.9,69.9,Oakley,Vermelho,NULL,,,0,0,NULL
83528,654-0617-006,Camiseta Oakley O-Melting - Cor: Preto,SURF,Camisetas,89.9,89.9,Oakley,Preto,NULL,,,0,0,NULL
83702,A03-0028-014,Camiseta Regata Volcom Slam Fade - Cor: Branco,SURF,Camisetas,0,0,Volcom,Branco,NULL,,,0,0,NULL
83706,A03-0028-010,Camiseta Regata Volcom Slam Fade - Cor: Cinza,SURF,Camisetas,0,0,Volcom,Cinza,NULL,,,0,0,NULL
83809,001-0156-014,Camiseta Timberland Casa Na Arvore - Cor: Branco,Casual,Camisetas,99.9,99.9,Timberland,Branco,NULL,,,0,0,NULL
84084,017-2110-056,Camisa Umbro Northman Infantil - Cor: Vermelho+Branco,Infantil,Camisas de Time,0,0,Umbro,Vermelho+Branco,NULL,,,0,0,NULL
84395,132-6209-002-01,Sacola Adidas Flamengo Ginástica,Futebol,Sacolas,39.9,39.9,Adidas,,NULL,,,0,0,NULL
84401,132-6205-386-01,Sacola Adidas Palmeiras Ginástica,Futebol,Sacolas,0,0,Adidas,,NULL,,,0,0,NULL
84720,B78-0122-172-01,Mochila Under Armour Rustle - Cor: Preto+Branco,Fitness e Musculação,MOCHILAS,0,0,Under Armour,Preto+Branco,NULL,,,0,0,NULL
84736,146-0007-006-01,Monitor Cardíaco Speedo HRM XI,Running,Monitores,0,0,Speedo,,NULL,,,0,0,NULL
85062,004-3423-158,Tênis Nike GO PS Infantil - Cor: Branco+Cinza,Infantil,Tênis,0,0,Nike,Branco+Cinza,NULL,,,0,0,NULL
86651,738-1902-068-01,Óculos Aqua Sphere K 180 - Cor: Vermelho+Preto,Natação,Óculos,0,0,Aqua Sphere,Vermelho+Preto,NULL,,,0,0,NULL
86793,334-0094-852,Agasalho Rainha Sarosh - Cor: Azul+Marinho,Fitness e Musculação,Agasalhos,143.9,143.9,Rainha,Azul+Marinho,NULL,,,0,0,NULL
87205,902-0015-006-01,Caixa Protetora Impermeável GoPro Hero 3+,Eletrônicos,Acessórios,270,270,GoPro,,NULL,,,0,0,NULL
87241,020-0394-006,Calça Corsário Asics Edmonton - Cor: Preto,Running,Calças,119.9,119.9,Asics,Preto,NULL,,,0,0,NULL
87291,334-0120-1000,Calça Legging Rainha Gloss - Cor: Marrom Claro,Fitness e Musculação,Calças,79.9,79.9,Rainha,Marrom Claro,NULL,,,0,0,NULL
87295,334-0117-012,Calça Legging Rainha Tule - Cor: Marinho,Fitness e Musculação,Calças,0,0,Rainha,Marinho,NULL,,,0,0,NULL
87301,004-7053-026,Calça Nike Fresher 2 - Cor: Preto+Branco,Casual,Calças,0,0,Nike,Preto+Branco,NULL,,,0,0,NULL
87411,020-0086-390,Camiseta Asics Lite-Show - Cor: Verde claro,Running,Camisetas,99.9,99.9,Asics,Verde claro,NULL,,,0,0,NULL
87412,020-0492-030,Camiseta Asics Core 3 - Cor: Amarelo,Running,Camisetas,0,0,Asics,Amarelo,NULL,,,0,0,NULL
87459,004-3772-860,Camiseta Nike Hypercool Fitted - Cor: Vermelho Claro,Fitness e Musculação,Camisetas,129.9,129.9,Nike,Vermelho Claro,NULL,,,0,0,NULL
87615,004-2730-046,Camiseta Nike Seleção Brasil Retrô - Cor: Amarelo+Verde,Futebol,Camisetas,179.9,179.9,Nike,Amarelo+Verde,NULL,,,0,0,NULL
87630,004-3675-018,Camiseta Nike Ouse Ser Brasileiro - D. Luiz - Cor: Rosa,Futebol,Camisetas,0,0,Nike,Rosa,NULL,,,0,0,NULL
87789,334-0099-304,Camiseta Rainha Azad - Cor: Preto+Grafite,Fitness e Musculação,Camisetas,0,0,Rainha,Preto+Grafite,NULL,,,0,0,NULL
87790,334-0098-008,Camiseta Rainha Merv - Cor: Azul,Fitness e Musculação,Camisetas,0,0,Rainha,Azul,NULL,,,0,0,NULL
87840,004-0529-042,Camiseta Regata Nike Fav - Cor: Laranja,Casual,Camisetas,0,0,Nike,Laranja,NULL,,,0,0,NULL
88191,505-0028-008-01,Coqueteleira Blender Bottle 20 oz - 600 ml - Cor: Gelo+Azul,suplementos,Acessórios,0,0,Blender Bottle,Gelo+Azul,NULL,,,0,600,NULL
88290,004-3329-138-01,Sacola Nike Heritage LW - Cor: Azul Turquesa,Casual,MOCHILAS,49.9,49.9,Nike,Azul Turquesa,NULL,,,0,0,NULL
88351,922-4119-014,Kimono Budô Karatê Aikidô - Cor: Branco,Artes Marciais,KIMONOS,0,0,Budô,Branco,NULL,,,0,0,NULL
88386,009-2216-016-01,Luva de Boxe Everlast Pro Style - 16 oz - Cor: Vermelho,Artes Marciais,LUVAS,164.9,164.9,Everlast,Vermelho,NULL,,,0,0,NULL
88394,009-2214-008-01,Luva de Boxe Everlast Pro Style - 14 oz - Cor: Azul,Artes Marciais,LUVAS,164.9,164.9,Everlast,Azul,NULL,,,0,0,NULL
88411,531-9867-310,Maiô Arena Makinaxyl - Cor: Azul Royal,Natação,Maios,0,0,Arena,Azul Royal,NULL,,,0,0,NULL
88497,032-0490-050-01,Mochila Penalty Digital Sport - Cor: Preto+Laranja,Futebol,MOCHILAS,60.9,60.9,Penalty,Preto+Laranja,NULL,,,0,0,NULL
88498,032-0492-118-01,Mochila Penalty Matís OF - Cor: Preto+Azul,Futebol,MOCHILAS,79.99,79.99,Penalty,Preto+Azul,NULL,,,0,0,NULL
88535,334-0132-483-01,Mochila Rainha Agledes p/ Notebook - Cor: Roxo+Preto,Fitness e Musculação,MOCHILAS,79.9,79.9,Rainha,Roxo+Preto,NULL,,,0,0,NULL
88545,334-0139-050-01,Mochila Rainha Zenon p/ Notebook - Cor: Preto+Laranja,Fitness e Musculação,MOCHILAS,0,0,Rainha,Preto+Laranja,NULL,,,0,0,NULL
88551,020-0077-312-01,Necessaire Asics Gym - Cor: Pink+Laranja,Fitness e Musculação,Bolsas,0,0,Asics,Pink+Laranja,NULL,,,0,0,NULL
88558,141-2218-012,Nadadeira Mormaii Open - Cor: Marinho,Natação,Acessórios,139,139,Mormaii,Marinho,NULL,,,0,0,NULL
88561,141-2218-833,Nadadeira Mormaii Open - Cor: Verde Limão,Natação,Acessórios,139,139,Mormaii,Verde Limão,NULL,,,0,0,NULL
88768,168-0084-0,RX-Pro MRP 1,2 Kg - Probiótica,suplementos,,176.9,176.9,Probiótica,,NULL,,,1.2,0
89020,132-3482-871,Tênis Adidas Meteor - Cor: Preto+Azul claro,Running,Tênis,199.9,199.9,Adidas,Preto+Azul claro,NULL,,,0,0,NULL
89084,042-0015-314,Tênis AND1 Entourage - Cor: Cinza+Verde,Basquete,Tênis,399.99,399.99,AND1,Cinza+Verde,NULL,,,0,0,NULL
89085,042-0013-092,Tênis AND1 Guardian - Cor: Verde+Amarelo,Basquete,Tênis,199.9,199.9,AND1,Verde+Amarelo,NULL,,,0,0,NULL
89089,042-0010-172,Tênis AND1 Total Assist - Cor: Preto+Cinza,Basquete,Tênis,0,0,AND1,Preto+Cinza,NULL,,,0,0,NULL
89335,598-0251-376,Tênis Coca-Cola Iate Vip Stern - Cor: Chumbo+Azul,Casual,Tênis,0,0,Coca-Cola,Chumbo+Azul,NULL,,,0,0,NULL
89338,598-0264-790,Tênis Coca-Cola Krunner Mix - Cor: Musgo,Casual,Tênis,179.9,179.9,Coca-Cola,Musgo,NULL,,,0,0,NULL
89350,598-0313-034,Tênis Coca-Cola All Day - Cor: Vinho,Casual,Tênis,119.9,119.9,Coca-Cola,Vinho,NULL,,,0,0,NULL
89356,598-0151-264,Tênis Coca-Cola Chukka Low - Cor: Marrom Escuro,Casual,Tênis,169.9,169.9,Coca-Cola,Marrom Escuro,NULL,,,0,0,NULL
89364,598-0100-008,Tênis Coca-Cola Iate Xadrez - Cor: Azul,Casual,Tênis,119.9,119.9,Coca-Cola,Azul,NULL,,,0,0,NULL
89368,598-0268-006,Tênis Coca-Cola Modern - Cor: Preto,Casual,Tênis,169.9,169.9,Coca-Cola,Preto,NULL,,,0,0,NULL
89372,598-0257-034,Tênis Coca-Cola Kick Onça - Cor: Vinho,Casual,Tênis,0,0,Coca-Cola,Vinho,NULL,,,0,0,NULL
89373,598-0263-1000,Tênis Coca-Cola Krunner Class - Cor: Marrom Claro,Casual,Tênis,189.9,189.9,Coca-Cola,Marrom Claro,NULL,,,0,0,NULL
89380,598-0267-790,Tênis Coca-Cola Maxi - Cor: Musgo,Casual,Tênis,189.9,189.9,Coca-Cola,Musgo,NULL,,,0,0,NULL
89391,598-0272-064,Tênis Coca-Cola The Best Leather Metal - Cor: Prata,Casual,Tênis,149.9,149.9,Coca-Cola,Prata,NULL,,,0,0,NULL
89392,598-0272-006,Tênis Coca-Cola The Best Leather Metal - Cor: Preto,Casual,Tênis,149.9,149.9,Coca-Cola,Preto,NULL,,,0,0,NULL
89394,598-0124-014,Tênis Coca-Cola Vulcan HI - Cor: Branco,Casual,Tênis,209.9,209.9,Coca-Cola,Branco,NULL,,,0,0,NULL
89399,047-8031-006,Tênis Converse All Star Skidgrip Two Colors Ev - Cor: Preto,Casual,Tênis,0,0,Converse,Preto,NULL,,,0,0,NULL
89405,047-0460-342,Tênis Converse All Star Skidgrip CVO OX - Cor: Azul Escuro,Casual,Tênis,119.9,119.9,Converse,Azul Escuro,NULL,,,0,0,NULL
89440,009-0013-002,Tênis Everlast Jump - Cor: Preto+Vermelho,Artes Marciais,Tênis,199.9,199.9,Everlast,Preto+Vermelho,NULL,,,0,0,NULL
89455,131-0348-020,Tênis Fila Anatomix Ultra - Cor: Branco+Rosa,Running,Tênis Performance,199.9,199.9,Fila,Branco+Rosa,NULL,,,0,0,NULL
89460,131-0347-062,Tênis Fila Anatomix Ultra - Cor: Vermelho+Amarelo,Running,Tênis Performance,199.9,199.9,Fila,Vermelho+Amarelo,NULL,,,0,0,NULL
89484,131-0177-318,Tênis Fila Visione - Cor: Branco+Laranja,Running,Tênis,0,0,Fila,Branco+Laranja,NULL,,,0,0,NULL
89491,131-0352-411,Tênis Fila Windspeed - Cor: Pink+Azul,Running,Tênis Performance,199.9,199.9,Fila,Pink+Azul,NULL,,,0,0,NULL
89494,131-0349-028,Tênis Fila Windspeed Camouflage - Cor: Branco+Preto,Running,Tênis Performance,199.9,199.9,Fila,Branco+Preto,NULL,,,0,0,NULL
89495,131-0349-011,Tênis Fila Windspeed Camouflage - Cor: Verde Limão+Laranja,Running,Tênis Performance,199.9,199.9,Fila,Verde Limão+Laranja,NULL,,,0,0,NULL
89731,025-2301-026,Tênis Puma Elsu Bluchertoe Canvas - Cor: Preto+Branco,Casual,Tênis,159.9,159.9,Puma,Preto+Branco,NULL,,,0,0,NULL
89782,334-0167-108,Tênis Rainha Miles - Cor: Azul+Preto,Running,Tênis,109.9,109.9,Rainha,Azul+Preto,NULL,,,0,0,NULL
89786,334-0210-026,Tênis Rainha Mont Car - Cor: Preto+Branco,Casual,Tênis,0,0,Rainha,Preto+Branco,NULL,,,0,0,NULL
89788,334-0218-138,Tênis Rainha Mont Car Mid - Cor: Marrom,Casual,Tênis,109.9,109.9,Rainha,Marrom,NULL,,,0,0,NULL
89793,334-0033-937,Tênis Rainha Heaven - Cor: Preto+Pink,Running,Tênis,99.9,99.9,Rainha,Preto+Pink,NULL,,,0,0,NULL
89876,148-0042-001-01,Lipo Cut X Original 14 Cáps - Arnold Nutrition,suplementos,Termogênicos,59.9,59.9,Arnold Nutrition,,NULL,,,0,0,NULL
89880,132-3984-198,Top Adidas Core Techfit - Cor: Roxo,Fitness e Musculação,Tops,0,0,Adidas,Roxo,NULL,,,0,0,NULL
89899,334-0116-006,Top Rainha Tule - Cor: Preto,Fitness e Musculação,Tops,49.9,49.9,Rainha,Preto,NULL,,,0,0,NULL
90056,163-1754-300,Bermuda Mizuno Mount - Cor: Marinho+Laranja,Fitness e Musculação,Bermudas,0,0,Mizuno,Marinho+Laranja,NULL,,,0,0,NULL
90058,149-0334-051,Bermuda Mizuno New - Cor: Azul+Verde Limão,Fitness e Musculação,Bermudas,74.9,74.9,Mizuno,Azul+Verde Limão,NULL,,,0,0,NULL
90059,149-0334-387,Bermuda Mizuno New - Cor: Laranja+Azul,Fitness e Musculação,Bermudas,74.9,74.9,Mizuno,Laranja+Azul,NULL,,,0,0,NULL
90060,149-0334-006,Bermuda Mizuno New - Cor: Preto,Fitness e Musculação,Bermudas,79.9,79.9,Mizuno,Preto,NULL,,,0,0,NULL
90108,149-0195-058,Calção Mizuno Morelia - Cor: Azul+Branco,Futebol,Uniformes,39.99,39.99,Mizuno,Azul+Branco,NULL,,,0,0,NULL
90111,149-0195-102,Calção Mizuno Morelia - Cor: Vermelho+Prata,Futebol,Uniformes,39.99,39.99,Mizuno,Vermelho+Prata,NULL,,,0,0,NULL
90121,149-0293-997,Calça Legging Mizuno Run Creation - Cor: Roxo+Rosa,Running,Calças,159.99,159.99,Mizuno,Roxo+Rosa,NULL,,,0,0,NULL
90130,149-0194-112,Camisa Mizuno Morelia - Cor: Branco+prata,Futebol,Uniformes,49.99,49.99,Mizuno,Branco+prata,NULL,,,0,0,NULL
90205,149-0341-006,Camiseta Regata Mizuno Mondrian - Cor: Preto,Fitness e Musculação,Camisetas,94.9,94.9,Mizuno,Preto,NULL,,,0,0,NULL
90208,149-0342-120,Camiseta Regata Mizuno Saphira - Cor: Preto+Dourado,Fitness e Musculação,Camisetas,104.9,104.9,Mizuno,Preto+Dourado,NULL,,,0,0,NULL
90286,252-0924-001-01,Leukic M-Tor 120 tabs Darkness - IntegralMédica,suplementos,BCAA,79.9,79.9,IntegralMédica,,NULL,,,0,0,NULL
90324,034-0108-008-01,Mochilas Kappa Dowforces - Cor: Azul,Futebol,MOCHILAS,0,0,Kappa,Azul,NULL,,,0,0,NULL
90327,034-0108-060-01,Mochilas Kappa Dowforces - Cor: Verde,Futebol,MOCHILAS,79.9,79.9,Kappa,Verde,NULL,,,0,0,NULL
90364,149-0398-022,Saia Mizuno Run Jasmyn - Cor: Lilás,Running,Saias,99.9,99.9,Mizuno,Lilás,NULL,,,0,0,NULL
